step,ux,uy
47323,0.0327524,0.0171697
47324,0.0327277,0.0170916
47325,0.0327028,0.0170132
47326,0.0326779,0.0169345
47327,0.0326528,0.0168554
47328,0.0326277,0.0167761
47329,0.0326025,0.0166964
47330,0.0325772,0.0166165
47331,0.0325519,0.0165362
47332,0.0325264,0.0164556
47333,0.0325009,0.0163747
47334,0.0324753,0.0162935
47335,0.0324496,0.016212
47336,0.0324238,0.0161302
47337,0.032398,0.0160481
47338,0.032372,0.0159657
47339,0.032346,0.015883
47340,0.0323199,0.0158
47341,0.0322937,0.0157166
47342,0.0322675,0.015633
47343,0.0322412,0.0155491
47344,0.0322147,0.0154648
47345,0.0321883,0.0153803
47346,0.0321617,0.0152955
47347,0.0321351,0.0152104
47348,0.0321083,0.0151249
47349,0.0320815,0.0150392
47350,0.0320547,0.0149532
47351,0.0320277,0.0148669
47352,0.0320007,0.0147803
47353,0.0319736,0.0146934
47354,0.0319465,0.0146062
47355,0.0319192,0.0145187
47356,0.0318919,0.0144309
47357,0.0318645,0.0143428
47358,0.0318371,0.0142545
47359,0.0318096,0.0141658
47360,0.031782,0.0140769
47361,0.0317543,0.0139877
47362,0.0317266,0.0138982
47363,0.0316988,0.0138084
47364,0.0316709,0.0137183
47365,0.031643,0.013628
47366,0.031615,0.0135373
47367,0.0315869,0.0134464
47368,0.0315588,0.0133552
47369,0.0315306,0.0132637
47370,0.0315023,0.0131719
47371,0.031474,0.0130799
47372,0.0314456,0.0129876
47373,0.0314171,0.012895
47374,0.0313886,0.0128021
47375,0.03136,0.012709
47376,0.0313313,0.0126156
47377,0.0313026,0.0125219
47378,0.0312739,0.0124279
47379,0.031245,0.0123337
47380,0.0312161,0.0122392
47381,0.0311872,0.0121444
47382,0.0311582,0.0120494
47383,0.0311291,0.0119541
47384,0.0311,0.0118586
47385,0.0310708,0.0117627
47386,0.0310416,0.0116666
47387,0.0310123,0.0115703
47388,0.0309829,0.0114737
47389,0.0309535,0.0113768
47390,0.030924,0.0112797
47391,0.0308945,0.0111823
47392,0.030865,0.0110846
47393,0.0308353,0.0109867
47394,0.0308057,0.0108886
47395,0.030776,0.0107902
47396,0.0307462,0.0106915
47397,0.0307164,0.0105926
47398,0.0306865,0.0104935
47399,0.0306566,0.010394
47400,0.0306266,0.0102944
47401,0.0305966,0.0101945
47402,0.0305665,0.0100943
47403,0.0305364,0.00999395
47404,0.0305063,0.00989332
47405,0.0304761,0.00979244
47406,0.0304458,0.00969133
47407,0.0304155,0.00958997
47408,0.0303852,0.00948838
47409,0.0303548,0.00938655
47410,0.0303244,0.00928449
47411,0.030294,0.00918219
47412,0.0302635,0.00907966
47413,0.0302329,0.00897689
47414,0.0302024,0.0088739
47415,0.0301717,0.00877068
47416,0.0301411,0.00866723
47417,0.0301104,0.00856355
47418,0.0300797,0.00845965
47419,0.0300489,0.00835552
47420,0.0300181,0.00825117
47421,0.0299873,0.0081466
47422,0.0299565,0.00804181
47423,0.0299256,0.0079368
47424,0.0298946,0.00783157
47425,0.0298637,0.00772613
47426,0.0298327,0.00762047
47427,0.0298017,0.0075146
47428,0.0297707,0.00740851
47429,0.0297396,0.00730222
47430,0.0297085,0.00719572
47431,0.0296774,0.007089
47432,0.0296462,0.00698209
47433,0.0296151,0.00687496
47434,0.0295839,0.00676764
47435,0.0295526,0.00666011
47436,0.0295214,0.00655238
47437,0.0294901,0.00644445
47438,0.0294589,0.00633633
47439,0.0294275,0.006228
47440,0.0293962,0.00611949
47441,0.0293649,0.00601078
47442,0.0293335,0.00590187
47443,0.0293021,0.00579278
47444,0.0292708,0.0056835
47445,0.0292394,0.00557403
47446,0.0292079,0.00546438
47447,0.0291765,0.00535454
47448,0.0291451,0.00524452
47449,0.0291136,0.00513431
47450,0.0290821,0.00502393
47451,0.0290506,0.00491337
47452,0.0290192,0.00480264
47453,0.0289877,0.00469173
47454,0.0289562,0.00458064
47455,0.0289247,0.00446939
47456,0.0288931,0.00435796
47457,0.0288616,0.00424637
47458,0.0288301,0.00413461
47459,0.0287986,0.00402268
47460,0.028767,0.0039106
47461,0.0287355,0.00379835
47462,0.028704,0.00368594
47463,0.0286725,0.00357337
47464,0.0286409,0.00346065
47465,0.0286094,0.00334777
47466,0.0285779,0.00323474
47467,0.0285464,0.00312156
47468,0.0285149,0.00300823
47469,0.0284834,0.00289475
47470,0.0284519,0.00278112
47471,0.0284204,0.00266735
47472,0.0283889,0.00255344
47473,0.0283575,0.00243939
47474,0.028326,0.0023252
47475,0.0282946,0.00221088
47476,0.0282632,0.00209642
47477,0.0282318,0.00198182
47478,0.0282004,0.0018671
47479,0.028169,0.00175224
47480,0.0281376,0.00163726
47481,0.0281063,0.00152215
47482,0.028075,0.00140692
47483,0.0280437,0.00129157
47484,0.0280124,0.0011761
47485,0.0279812,0.00106051
47486,0.0279499,0.000944808
47487,0.0279187,0.000828991
47488,0.0278876,0.000713061
47489,0.0278564,0.000597022
47490,0.0278253,0.000480876
47491,0.0277942,0.000364624
47492,0.0277631,0.000248269
47493,0.0277321,0.000131812
47494,0.0277011,1.52561e-05
47495,0.0276702,-0.000101397
47496,0.0276392,-0.000218145
47497,0.0276084,-0.000334986
47498,0.0275775,-0.000451918
47499,0.0275467,-0.000568939
47500,0.0275159,-0.000686046
47501,0.0274852,-0.000803238
47502,0.0274545,-0.000920512
47503,0.0274239,-0.00103787
47504,0.0273933,-0.0011553
47505,0.0273627,-0.0012728
47506,0.0273322,-0.00139038
47507,0.0273017,-0.00150803
47508,0.0272713,-0.00162575
47509,0.027241,-0.00174354
47510,0.0272107,-0.00186139
47511,0.0271804,-0.0019793
47512,0.0271502,-0.00209728
47513,0.0271201,-0.0022153
47514,0.02709,-0.00233339
47515,0.0270599,-0.00245152
47516,0.02703,-0.00256971
47517,0.0270001,-0.00268794
47518,0.0269702,-0.00280622
47519,0.0269404,-0.00292454
47520,0.0269107,-0.00304291
47521,0.026881,-0.00316131
47522,0.0268514,-0.00327974
47523,0.0268219,-0.00339821
47524,0.0267925,-0.00351671
47525,0.0267631,-0.00363524
47526,0.0267338,-0.00375379
47527,0.0267045,-0.00387236
47528,0.0266754,-0.00399096
47529,0.0266463,-0.00410957
47530,0.0266172,-0.0042282
47531,0.0265883,-0.00434684
47532,0.0265595,-0.00446549
47533,0.0265307,-0.00458414
47534,0.026502,-0.0047028
47535,0.0264734,-0.00482147
47536,0.0264448,-0.00494013
47537,0.0264164,-0.00505879
47538,0.0263881,-0.00517744
47539,0.0263598,-0.00529608
47540,0.0263316,-0.00541471
47541,0.0263035,-0.00553333
47542,0.0262755,-0.00565193
47543,0.0262477,-0.00577051
47544,0.0262199,-0.00588906
47545,0.0261922,-0.00600759
47546,0.0261646,-0.00612609
47547,0.026137,-0.00624456
47548,0.0261096,-0.006363
47549,0.0260823,-0.00648139
47550,0.0260551,-0.00659975
47551,0.0260281,-0.00671806
47552,0.0260011,-0.00683633
47553,0.0259742,-0.00695455
47554,0.0259474,-0.00707271
47555,0.0259208,-0.00719082
47556,0.0258942,-0.00730887
47557,0.0258678,-0.00742686
47558,0.0258415,-0.00754479
47559,0.0258153,-0.00766265
47560,0.0257892,-0.00778044
47561,0.0257633,-0.00789815
47562,0.0257374,-0.00801579
47563,0.0257117,-0.00813334
47564,0.0256861,-0.00825082
47565,0.0256606,-0.00836821
47566,0.0256353,-0.0084855
47567,0.0256101,-0.00860271
47568,0.025585,-0.00871982
47569,0.0255601,-0.00883683
47570,0.0255353,-0.00895374
47571,0.0255106,-0.00907054
47572,0.025486,-0.00918723
47573,0.0254616,-0.00930381
47574,0.0254374,-0.00942027
47575,0.0254132,-0.00953662
47576,0.0253892,-0.00965284
47577,0.0253654,-0.00976894
47578,0.0253417,-0.0098849
47579,0.0253182,-0.0100007
47580,0.0252947,-0.0101164
47581,0.0252715,-0.010232
47582,0.0252484,-0.0103474
47583,0.0252254,-0.0104627
47584,0.0252026,-0.0105778
47585,0.02518,-0.0106928
47586,0.0251575,-0.0108076
47587,0.0251352,-0.0109222
47588,0.025113,-0.0110367
47589,0.025091,-0.011151
47590,0.0250692,-0.0112652
47591,0.0250475,-0.0113791
47592,0.025026,-0.0114929
47593,0.0250047,-0.0116065
47594,0.0249835,-0.01172
47595,0.0249625,-0.0118332
47596,0.0249417,-0.0119462
47597,0.024921,-0.0120591
47598,0.0249006,-0.0121717
47599,0.0248803,-0.0122842
47600,0.0248602,-0.0123964
47601,0.0248402,-0.0125084
47602,0.0248205,-0.0126202
47603,0.0248009,-0.0127318
47604,0.0247815,-0.0128432
47605,0.0247623,-0.0129543
47606,0.0247433,-0.0130652
47607,0.0247245,-0.0131759
47608,0.0247059,-0.0132863
47609,0.0246874,-0.0133965
47610,0.0246692,-0.0135064
47611,0.0246512,-0.0136161
47612,0.0246333,-0.0137256
47613,0.0246157,-0.0138347
47614,0.0245982,-0.0139437
47615,0.024581,-0.0140523
47616,0.0245639,-0.0141607
47617,0.0245471,-0.0142688
47618,0.0245305,-0.0143766
47619,0.0245141,-0.0144842
47620,0.0244979,-0.0145914
47621,0.0244819,-0.0146984
47622,0.0244661,-0.0148051
47623,0.0244506,-0.0149115
47624,0.0244352,-0.0150176
47625,0.0244201,-0.0151234
47626,0.0244052,-0.0152288
47627,0.0243905,-0.015334
47628,0.024376,-0.0154388
47629,0.0243618,-0.0155433
47630,0.0243478,-0.0156475
47631,0.024334,-0.0157514
47632,0.0243205,-0.0158549
47633,0.0243072,-0.0159581
47634,0.0242941,-0.016061
47635,0.0242812,-0.0161635
47636,0.0242686,-0.0162656
47637,0.0242562,-0.0163674
47638,0.0242441,-0.0164689
47639,0.0242322,-0.01657
47640,0.0242205,-0.0166707
47641,0.0242091,-0.016771
47642,0.0241979,-0.016871
47643,0.024187,-0.0169706
47644,0.0241763,-0.0170698
47645,0.0241659,-0.0171686
47646,0.0241557,-0.0172671
47647,0.0241458,-0.0173651
47648,0.0241361,-0.0174628
47649,0.0241267,-0.01756
47650,0.0241176,-0.0176569
47651,0.0241087,-0.0177533
47652,0.0241,-0.0178493
47653,0.0240916,-0.0179449
47654,0.0240835,-0.0180401
47655,0.0240756,-0.0181349
47656,0.0240681,-0.0182292
47657,0.0240607,-0.0183231
47658,0.0240537,-0.0184166
47659,0.0240469,-0.0185096
47660,0.0240404,-0.0186022
47661,0.0240341,-0.0186943
47662,0.0240281,-0.018786
47663,0.0240224,-0.0188772
47664,0.024017,-0.0189679
47665,0.0240118,-0.0190582
47666,0.024007,-0.0191481
47667,0.0240024,-0.0192374
47668,0.0239981,-0.0193263
47669,0.023994,-0.0194147
47670,0.0239903,-0.0195026
47671,0.0239868,-0.0195901
47672,0.0239836,-0.019677
47673,0.0239807,-0.0197635
47674,0.0239781,-0.0198495
47675,0.0239758,-0.0199349
47676,0.0239737,-0.0200199
47677,0.023972,-0.0201044
47678,0.0239705,-0.0201883
47679,0.0239694,-0.0202717
47680,0.0239685,-0.0203547
47681,0.0239679,-0.0204371
47682,0.0239677,-0.0205189
47683,0.0239677,-0.0206003
47684,0.023968,-0.0206811
47685,0.0239686,-0.0207614
47686,0.0239695,-0.0208412
47687,0.0239707,-0.0209204
47688,0.0239722,-0.0209991
47689,0.023974,-0.0210772
47690,0.0239761,-0.0211548
47691,0.0239785,-0.0212318
47692,0.0239813,-0.0213083
47693,0.0239843,-0.0213843
47694,0.0239876,-0.0214596
47695,0.0239912,-0.0215344
47696,0.0239951,-0.0216087
47697,0.0239994,-0.0216824
47698,0.0240039,-0.0217555
47699,0.0240088,-0.0218281
47700,0.0240139,-0.0219
47701,0.0240194,-0.0219714
47702,0.0240252,-0.0220423
47703,0.0240312,-0.0221125
47704,0.0240376,-0.0221822
47705,0.0240443,-0.0222512
47706,0.0240513,-0.0223197
47707,0.0240586,-0.0223876
47708,0.0240663,-0.022455
47709,0.0240742,-0.0225217
47710,0.0240824,-0.0225878
47711,0.024091,-0.0226534
47712,0.0240999,-0.0227183
47713,0.024109,-0.0227827
47714,0.0241185,-0.0228464
47715,0.0241283,-0.0229095
47716,0.0241384,-0.0229721
47717,0.0241488,-0.023034
47718,0.0241596,-0.0230954
47719,0.0241706,-0.0231561
47720,0.0241819,-0.0232162
47721,0.0241936,-0.0232757
47722,0.0242056,-0.0233346
47723,0.0242178,-0.0233929
47724,0.0242304,-0.0234506
47725,0.0242433,-0.0235077
47726,0.0242565,-0.0235642
47727,0.02427,-0.02362
47728,0.0242838,-0.0236752
47729,0.0242979,-0.0237299
47730,0.0243123,-0.0237839
47731,0.024327,-0.0238373
47732,0.0243421,-0.0238901
47733,0.0243574,-0.0239422
47734,0.024373,-0.0239938
47735,0.0243889,-0.0240447
47736,0.0244052,-0.0240951
47737,0.0244217,-0.0241448
47738,0.0244385,-0.0241939
47739,0.0244557,-0.0242424
47740,0.0244731,-0.0242903
47741,0.0244908,-0.0243376
47742,0.0245088,-0.0243842
47743,0.0245271,-0.0244303
47744,0.0245457,-0.0244757
47745,0.0245646,-0.0245205
47746,0.0245838,-0.0245648
47747,0.0246033,-0.0246084
47748,0.024623,-0.0246514
47749,0.0246431,-0.0246938
47750,0.0246634,-0.0247356
47751,0.024684,-0.0247769
47752,0.0247049,-0.0248175
47753,0.0247261,-0.0248575
47754,0.0247475,-0.0248969
47755,0.0247693,-0.0249357
47756,0.0247913,-0.024974
47757,0.0248135,-0.0250116
47758,0.0248361,-0.0250487
47759,0.0248589,-0.0250851
47760,0.024882,-0.025121
47761,0.0249053,-0.0251563
47762,0.024929,-0.0251911
47763,0.0249528,-0.0252252
47764,0.024977,-0.0252588
47765,0.0250014,-0.0252918
47766,0.025026,-0.0253242
47767,0.0250509,-0.0253561
47768,0.0250761,-0.0253874
47769,0.0251015,-0.0254182
47770,0.0251272,-0.0254484
47771,0.0251531,-0.025478
47772,0.0251792,-0.0255071
47773,0.0252056,-0.0255356
47774,0.0252322,-0.0255636
47775,0.0252591,-0.0255911
47776,0.0252862,-0.025618
47777,0.0253135,-0.0256444
47778,0.0253411,-0.0256702
47779,0.0253689,-0.0256955
47780,0.0253969,-0.0257203
47781,0.0254251,-0.0257446
47782,0.0254536,-0.0257684
47783,0.0254823,-0.0257916
47784,0.0255112,-0.0258143
47785,0.0255403,-0.0258366
47786,0.0255696,-0.0258583
47787,0.0255991,-0.0258796
47788,0.0256288,-0.0259003
47789,0.0256587,-0.0259206
47790,0.0256888,-0.0259403
47791,0.0257191,-0.0259596
47792,0.0257496,-0.0259785
47793,0.0257803,-0.0259968
47794,0.0258112,-0.0260147
47795,0.0258423,-0.0260321
47796,0.0258735,-0.0260491
47797,0.025905,-0.0260656
47798,0.0259366,-0.0260817
47799,0.0259683,-0.0260973
47800,0.0260003,-0.0261125
47801,0.0260324,-0.0261273
47802,0.0260647,-0.0261416
47803,0.0260971,-0.0261555
47804,0.0261297,-0.026169
47805,0.0261624,-0.0261821
47806,0.0261953,-0.0261948
47807,0.0262284,-0.026207
47808,0.0262615,-0.0262189
47809,0.0262949,-0.0262304
47810,0.0263283,-0.0262415
47811,0.0263619,-0.0262522
47812,0.0263957,-0.0262625
47813,0.0264296,-0.0262725
47814,0.0264636,-0.026282
47815,0.0264977,-0.0262913
47816,0.0265319,-0.0263002
47817,0.0265663,-0.0263087
47818,0.0266007,-0.0263169
47819,0.0266353,-0.0263247
47820,0.02667,-0.0263322
47821,0.0267048,-0.0263394
47822,0.0267397,-0.0263462
47823,0.0267747,-0.0263527
47824,0.0268098,-0.026359
47825,0.026845,-0.0263649
47826,0.0268802,-0.0263705
47827,0.0269156,-0.0263758
47828,0.026951,-0.0263808
47829,0.0269866,-0.0263855
47830,0.0270222,-0.02639
47831,0.0270578,-0.0263941
47832,0.0270936,-0.026398
47833,0.0271294,-0.0264017
47834,0.0271653,-0.0264051
47835,0.0272012,-0.0264082
47836,0.0272372,-0.026411
47837,0.0272732,-0.0264137
47838,0.0273093,-0.0264161
47839,0.0273455,-0.0264182
47840,0.0273817,-0.0264201
47841,0.0274179,-0.0264218
47842,0.0274542,-0.0264233
47843,0.0274906,-0.0264246
47844,0.0275269,-0.0264257
47845,0.0275633,-0.0264265
47846,0.0275997,-0.0264272
47847,0.0276362,-0.0264277
47848,0.0276726,-0.0264279
47849,0.0277091,-0.0264281
47850,0.0277456,-0.026428
47851,0.0277821,-0.0264277
47852,0.0278187,-0.0264273
47853,0.0278552,-0.0264267
47854,0.0278918,-0.026426
47855,0.0279283,-0.0264251
47856,0.0279649,-0.0264241
47857,0.0280014,-0.0264229
47858,0.028038,-0.0264216
47859,0.0280745,-0.0264201
47860,0.0281111,-0.0264186
47861,0.0281476,-0.0264169
47862,0.0281841,-0.026415
47863,0.0282206,-0.0264131
47864,0.0282571,-0.026411
47865,0.0282935,-0.0264089
47866,0.0283299,-0.0264066
47867,0.0283663,-0.0264043
47868,0.0284027,-0.0264018
47869,0.0284391,-0.0263993
47870,0.0284754,-0.0263966
47871,0.0285117,-0.0263939
47872,0.0285479,-0.0263912
47873,0.0285841,-0.0263883
47874,0.0286203,-0.0263854
47875,0.0286564,-0.0263824
47876,0.0286924,-0.0263793
47877,0.0287285,-0.0263762
47878,0.0287644,-0.026373
47879,0.0288004,-0.0263698
47880,0.0288362,-0.0263666
47881,0.028872,-0.0263632
47882,0.0289078,-0.0263599
47883,0.0289435,-0.0263565
47884,0.0289791,-0.0263531
47885,0.0290147,-0.0263497
47886,0.0290502,-0.0263462
47887,0.0290856,-0.0263427
47888,0.029121,-0.0263392
47889,0.0291563,-0.0263357
47890,0.0291915,-0.0263321
47891,0.0292267,-0.0263286
47892,0.0292618,-0.026325
47893,0.0292968,-0.0263214
47894,0.0293317,-0.0263179
47895,0.0293665,-0.0263143
47896,0.0294013,-0.0263108
47897,0.029436,-0.0263072
47898,0.0294706,-0.0263037
47899,0.0295051,-0.0263001
47900,0.0295395,-0.0262966
47901,0.0295739,-0.0262931
47902,0.0296081,-0.0262896
47903,0.0296423,-0.0262862
47904,0.0296764,-0.0262828
47905,0.0297103,-0.0262794
47906,0.0297442,-0.026276
47907,0.029778,-0.0262726
47908,0.0298117,-0.0262693
47909,0.0298453,-0.026266
47910,0.0298788,-0.0262628
47911,0.0299122,-0.0262596
47912,0.0299455,-0.0262564
47913,0.0299787,-0.0262533
47914,0.0300118,-0.0262502
47915,0.0300448,-0.0262472
47916,0.0300777,-0.0262442
47917,0.0301105,-0.0262413
47918,0.0301432,-0.0262384
47919,0.0301758,-0.0262356
47920,0.0302083,-0.0262328
47921,0.0302407,-0.0262301
47922,0.0302729,-0.0262274
47923,0.0303051,-0.0262248
47924,0.0303371,-0.0262222
47925,0.0303691,-0.0262198
47926,0.0304009,-0.0262173
47927,0.0304326,-0.026215
47928,0.0304642,-0.0262127
47929,0.0304958,-0.0262104
47930,0.0305271,-0.0262082
47931,0.0305584,-0.0262061
47932,0.0305896,-0.0262041
47933,0.0306206,-0.0262021
47934,0.0306516,-0.0262002
47935,0.0306824,-0.0261984
47936,0.0307131,-0.0261966
47937,0.0307437,-0.026195
47938,0.0307742,-0.0261933
47939,0.0308046,-0.0261918
47940,0.0308348,-0.0261903
47941,0.030865,-0.0261889
47942,0.030895,-0.0261876
47943,0.0309249,-0.0261864
47944,0.0309547,-0.0261852
47945,0.0309844,-0.0261841
47946,0.031014,-0.0261831
47947,0.0310434,-0.0261821
47948,0.0310727,-0.0261812
47949,0.031102,-0.0261805
47950,0.0311311,-0.0261797
47951,0.0311601,-0.0261791
47952,0.0311889,-0.0261785
47953,0.0312177,-0.0261781
47954,0.0312463,-0.0261776
47955,0.0312749,-0.0261773
47956,0.0313033,-0.0261771
47957,0.0313316,-0.0261769
47958,0.0313597,-0.0261768
47959,0.0313878,-0.0261768
47960,0.0314158,-0.0261768
47961,0.0314436,-0.026177
47962,0.0314713,-0.0261772
47963,0.0314989,-0.0261775
47964,0.0315264,-0.0261778
47965,0.0315538,-0.0261783
47966,0.0315811,-0.0261788
47967,0.0316082,-0.0261794
47968,0.0316352,-0.0261801
47969,0.0316622,-0.0261808
47970,0.031689,-0.0261816
47971,0.0317157,-0.0261825
47972,0.0317422,-0.0261835
47973,0.0317687,-0.0261846
47974,0.0317951,-0.0261857
47975,0.0318213,-0.0261869
47976,0.0318475,-0.0261882
47977,0.0318735,-0.0261895
47978,0.0318994,-0.0261909
47979,0.0319252,-0.0261924
47980,0.0319509,-0.026194
47981,0.0319765,-0.0261956
47982,0.0320019,-0.0261973
47983,0.0320273,-0.0261991
47984,0.0320526,-0.0262009
47985,0.0320777,-0.0262028
47986,0.0321028,-0.0262048
47987,0.0321277,-0.0262069
47988,0.0321525,-0.026209
47989,0.0321772,-0.0262112
47990,0.0322018,-0.0262134
47991,0.0322263,-0.0262158
47992,0.0322507,-0.0262182
47993,0.032275,-0.0262206
47994,0.0322992,-0.0262231
47995,0.0323233,-0.0262257
47996,0.0323473,-0.0262283
47997,0.0323711,-0.0262311
47998,0.0323949,-0.0262338
47999,0.0324186,-0.0262366
48000,0.0324421,-0.0262395
48001,0.0324656,-0.0262425
48002,0.0324889,-0.0262455
48003,0.0325122,-0.0262486
48004,0.0325354,-0.0262517
48005,0.0325584,-0.0262549
48006,0.0325814,-0.0262581
48007,0.0326042,-0.0262614
48008,0.032627,-0.0262648
48009,0.0326496,-0.0262682
48010,0.0326722,-0.0262717
48011,0.0326946,-0.0262752
48012,0.032717,-0.0262787
48013,0.0327393,-0.0262824
48014,0.0327614,-0.026286
48015,0.0327835,-0.0262898
48016,0.0328055,-0.0262935
48017,0.0328273,-0.0262974
48018,0.0328491,-0.0263012
48019,0.0328708,-0.0263052
48020,0.0328924,-0.0263091
48021,0.0329139,-0.0263132
48022,0.0329353,-0.0263172
48023,0.0329566,-0.0263213
48024,0.0329778,-0.0263255
48025,0.0329989,-0.0263297
48026,0.03302,-0.0263339
48027,0.0330409,-0.0263382
48028,0.0330618,-0.0263426
48029,0.0330825,-0.0263469
48030,0.0331032,-0.0263513
48031,0.0331237,-0.0263558
48032,0.0331442,-0.0263603
48033,0.0331646,-0.0263648
48034,0.0331849,-0.0263694
48035,0.0332051,-0.026374
48036,0.0332253,-0.0263786
48037,0.0332453,-0.0263833
48038,0.0332653,-0.026388
48039,0.0332851,-0.0263928
48040,0.0333049,-0.0263976
48041,0.0333246,-0.0264024
48042,0.0333442,-0.0264072
48043,0.0333637,-0.0264121
48044,0.0333832,-0.026417
48045,0.0334025,-0.026422
48046,0.0334218,-0.026427
48047,0.0334409,-0.026432
48048,0.03346,-0.026437
48049,0.033479,-0.0264421
48050,0.033498,-0.0264472
48051,0.0335168,-0.0264523
48052,0.0335356,-0.0264574
48053,0.0335542,-0.0264626
48054,0.0335728,-0.0264678
48055,0.0335913,-0.026473
48056,0.0336098,-0.0264783
48057,0.0336281,-0.0264835
48058,0.0336464,-0.0264888
48059,0.0336646,-0.0264941
48060,0.0336827,-0.0264995
48061,0.0337007,-0.0265048
48062,0.0337186,-0.0265102
48063,0.0337365,-0.0265156
48064,0.0337543,-0.026521
48065,0.033772,-0.0265265
48066,0.0337896,-0.0265319
48067,0.0338072,-0.0265374
48068,0.0338246,-0.0265429
48069,0.033842,-0.0265484
48070,0.0338593,-0.0265539
48071,0.0338766,-0.0265594
48072,0.0338937,-0.026565
48073,0.0339108,-0.0265705
48074,0.0339278,-0.0265761
48075,0.0339447,-0.0265817
48076,0.0339616,-0.0265873
48077,0.0339783,-0.0265929
48078,0.033995,-0.0265985
48079,0.0340116,-0.0266042
48080,0.0340282,-0.0266098
48081,0.0340446,-0.0266155
48082,0.034061,-0.0266211
48083,0.0340773,-0.0266268
48084,0.0340936,-0.0266325
48085,0.0341097,-0.0266382
48086,0.0341258,-0.0266438
48087,0.0341418,-0.0266495
48088,0.0341578,-0.0266552
48089,0.0341736,-0.0266609
48090,0.0341894,-0.0266666
48091,0.0342051,-0.0266723
48092,0.0342208,-0.0266781
48093,0.0342363,-0.0266838
48094,0.0342518,-0.0266895
48095,0.0342672,-0.0266952
48096,0.0342826,-0.0267009
48097,0.0342978,-0.0267066
48098,0.034313,-0.0267124
48099,0.0343282,-0.0267181
48100,0.0343432,-0.0267238
48101,0.0343582,-0.0267295
48102,0.0343731,-0.0267352
48103,0.0343879,-0.0267409
48104,0.0344027,-0.0267466
48105,0.0344174,-0.0267523
48106,0.034432,-0.026758
48107,0.0344465,-0.0267637
48108,0.034461,-0.0267693
48109,0.0344754,-0.026775
48110,0.0344897,-0.0267807
48111,0.034504,-0.0267863
48112,0.0345181,-0.026792
48113,0.0345323,-0.0267976
48114,0.0345463,-0.0268032
48115,0.0345603,-0.0268088
48116,0.0345742,-0.0268144
48117,0.034588,-0.02682
48118,0.0346017,-0.0268256
48119,0.0346154,-0.0268312
48120,0.034629,-0.0268367
48121,0.0346425,-0.0268422
48122,0.034656,-0.0268478
48123,0.0346694,-0.0268533
48124,0.0346827,-0.0268587
48125,0.034696,-0.0268642
48126,0.0347092,-0.0268697
48127,0.0347223,-0.0268751
48128,0.0347353,-0.0268805
48129,0.0347483,-0.0268859
48130,0.0347612,-0.0268913
48131,0.034774,-0.0268967
48132,0.0347867,-0.026902
48133,0.0347994,-0.0269073
48134,0.034812,-0.0269126
48135,0.0348246,-0.0269179
48136,0.034837,-0.0269231
48137,0.0348494,-0.0269283
48138,0.0348618,-0.0269335
48139,0.034874,-0.0269387
48140,0.0348862,-0.0269439
48141,0.0348983,-0.026949
48142,0.0349103,-0.0269541
48143,0.0349223,-0.0269591
48144,0.0349342,-0.0269642
48145,0.034946,-0.0269692
48146,0.0349578,-0.0269741
48147,0.0349695,-0.0269791
48148,0.0349811,-0.026984
48149,0.0349926,-0.0269889
48150,0.0350041,-0.0269937
48151,0.0350155,-0.0269985
48152,0.0350268,-0.0270033
48153,0.0350381,-0.0270081
48154,0.0350493,-0.0270128
48155,0.0350604,-0.0270175
48156,0.0350714,-0.0270221
48157,0.0350824,-0.0270267
48158,0.0350933,-0.0270312
48159,0.0351041,-0.0270358
48160,0.0351149,-0.0270403
48161,0.0351256,-0.0270447
48162,0.0351362,-0.0270491
48163,0.0351467,-0.0270535
48164,0.0351572,-0.0270578
48165,0.0351676,-0.027062
48166,0.0351779,-0.0270663
48167,0.0351882,-0.0270704
48168,0.0351983,-0.0270746
48169,0.0352084,-0.0270787
48170,0.0352185,-0.0270827
48171,0.0352284,-0.0270867
48172,0.0352383,-0.0270907
48173,0.0352481,-0.0270946
48174,0.0352579,-0.0270984
48175,0.0352675,-0.0271022
48176,0.0352771,-0.0271059
48177,0.0352867,-0.0271096
48178,0.0352961,-0.0271133
48179,0.0353055,-0.0271169
48180,0.0353148,-0.0271204
48181,0.035324,-0.0271239
48182,0.0353332,-0.0271273
48183,0.0353423,-0.0271306
48184,0.0353513,-0.0271339
48185,0.0353602,-0.0271372
48186,0.0353691,-0.0271404
48187,0.0353779,-0.0271435
48188,0.0353866,-0.0271466
48189,0.0353952,-0.0271496
48190,0.0354038,-0.0271525
48191,0.0354123,-0.0271554
48192,0.0354207,-0.0271582
48193,0.035429,-0.0271609
48194,0.0354373,-0.0271636
48195,0.0354455,-0.0271662
48196,0.0354536,-0.0271687
48197,0.0354616,-0.0271712
48198,0.0354696,-0.0271736
48199,0.0354775,-0.0271759
48200,0.0354853,-0.0271782
48201,0.035493,-0.0271803
48202,0.0355007,-0.0271825
48203,0.0355083,-0.0271845
48204,0.0355158,-0.0271864
48205,0.0355232,-0.0271883
48206,0.0355306,-0.0271901
48207,0.0355378,-0.0271919
48208,0.035545,-0.0271935
48209,0.0355522,-0.0271951
48210,0.0355592,-0.0271966
48211,0.0355662,-0.027198
48212,0.0355731,-0.0271993
48213,0.0355799,-0.0272005
48214,0.0355866,-0.0272017
48215,0.0355933,-0.0272027
48216,0.0355999,-0.0272037
48217,0.0356064,-0.0272046
